"DateTime","zone.1","zone.10","zone.11","zone.12","zone.13","zone.14","zone.15","zone.16","zone.17","zone.18","zone.19","zone.2","zone.20","zone.21","zone.3","zone.4","zone.5","zone.6","zone.7","zone.8","zone.9"
2005-06-20 14:00:00,18274,25511,90709,99580,13069,10310,46316,17545,27570,161313,48186,173401,74175,805959,187100,396,6634,180035,187100,3286,79905
2005-06-20 15:00:00,19230,25853,92615,101222,13428,10355,46236,18702,27946,166844,50881,174291,75806,823409,188061,408,7083,181374,188061,3316,80157
2005-06-20 16:00:00,20160,26467,94003,106311,13978,11198,44836,20138,29157,176385,54607,175605,77555,850400,189479,393,7525,183131,189479,3370,82320
2005-06-20 17:00:00,20786,27136,97963,113723,14433,12597,44507,21218,29612,184372,57943,177221,80607,882118,191222,464,8363,185584,191222,3475,83013
2005-06-20 18:00:00,20879,27425,99642,115405,20384,20088,62524,28272,33415,226530,82827,174704,95736,1007831,188505,486,8749,183453,188505,3512,82908
2005-06-20 19:00:00,20052,26781,97791,114238,19996,19870,60604,27592,33050,221969,80489,171013,92453,985898,184524,497,8669,179682,184524,3437,82404
2005-06-20 20:00:00,19496,26575,97459,115713,20427,19688,59105,27311,32789,219653,78546,170690,92337,979789,184174,503,8563,179253,184174,3452,82215
2005-06-20 21:00:00,19578,27485,97848,119331,20686,20153,61538,27461,33077,218548,79445,169694,92233,987077,183100,524,8226,177920,183100,3485,82404
2005-06-20 22:00:00,17000,25335,87596,105807,18457,17150,55815,23812,29762,185873,67900,155004,82318,871829,167250,463,6754,161758,167250,2984,82866
2005-06-20 23:00:00,14053,21969,74847,88199,15193,13826,47839,19484,26010,152302,54428,138841,71458,738449,149810,365,5273,144114,149810,2437,83034
2005-06-21 00:00:00,11943,19718,66218,75141,12987,11479,42470,16693,23646,128707,45423,128188,64101,646714,138316,313,4382,132570,138316,2061,83370
2005-06-21 01:00:00,10931,18490,61866,68647,11910,10468,39724,15276,22234,116985,41277,123166,60373,601347,132897,300,3971,127137,132897,1931,84063
2005-06-21 02:00:00,10427,17782,59870,65978,11550,9905,38463,14714,21343,110436,39164,119378,57828,576838,128810,287,3737,123116,128810,1887,83433
2005-06-21 03:00:00,10209,17374,59711,64963,11331,9647,38136,14691,20547,109908,38331,119690,57646,572184,129145,282,3747,123437,129145,1979,79821
2005-06-21 04:00:00,10529,18118,60631,66492,11761,10104,39806,15196,21072,114944,39801,121577,59098,589129,131182,301,4027,125604,131182,2047,65268
2005-06-21 05:00:00,11471,20685,65696,73300,13425,11524,43695,16483,22912,128937,46466,129341,66253,650188,139559,320,4503,133844,139559,2281,65394
2005-06-21 06:00:00,13135,22425,77131,87149,15995,13190,50457,18811,25281,148128,54542,140946,74686,741876,152080,394,5177,146123,152080,2467,67683
2005-06-21 07:00:00,14087,24372,86877,94243,17421,13955,54224,21336,26337,160426,58684,153689,81305,806956,165830,468,5650,159338,165830,2644,67431
2005-06-21 08:00:00,14575,25215,88322,94806,17797,14170,55108,22039,26910,165726,58549,160566,82611,826394,173252,428,5659,166225,173252,2744,67221
2005-06-21 09:00:00,15110,25408,90982,98360,18117,14568,56204,22630,28525,172065,60794,167438,84748,854949,180665,446,5747,173185,180665,2924,67116
2005-06-21 10:00:00,15793,26035,93621,102794,18527,15234,58067,23445,29914,182943,63325,173400,88104,891202,187099,425,6023,179423,187099,3085,66759
2005-06-21 11:00:00,16810,26174,96876,108140,18850,16458,62747,24670,31376,193605,67980,179592,90946,934224,193781,436,6369,185962,193781,3290,66486
2005-06-21 12:00:00,18266,27215,99646,114336,19434,17951,64857,26138,33428,204916,73183,183673,93775,976818,198183,431,6845,190518,198183,3494,66402
2005-06-21 13:00:00,19709,27745,103726,120410,19842,19297,68848,27607,34786,220121,79411,189927,94470,1025899,204932,429,7322,197249,204932,3577,66402
2005-06-21 14:00:00,20826,28499,107636,127510,18374,19495,67426,25563,35165,222502,79627,193328,90020,1035971,208602,446,7637,200966,208602,3697,66360
2005-06-21 15:00:00,21628,29627,111262,135384,13642,16053,56845,23854,34103,206784,68170,197941,77779,993072,213579,452,8212,206153,213579,3939,66570
2005-06-21 16:00:00,22414,31400,114908,145257,16257,20685,65319,26484,37183,231716,82047,201503,85846,1081019,217422,476,9056,210559,217422,4127,66003
2005-06-21 17:00:00,23147,32565,120415,155327,16957,22621,65158,28314,38407,242974,86213,203606,90686,1126390,219692,509,9935,213541,219692,4300,69174
2005-06-21 18:00:00,23539,32428,122289,156269,21338,27926,75138,34637,41273,271971,100602,203266,102767,1213443,219324,496,10348,213614,219324,4308,80052
2005-06-21 19:00:00,22340,31017,117499,149330,20852,26968,72138,33255,39947,265750,95926,197993,99977,1172992,213635,499,10228,208221,213635,4150,80220
2005-06-21 20:00:00,20920,30336,112966,144123,20633,26122,69134,32397,39252,258337,91745,194737,97805,1138507,210121,532,10064,204801,210121,3943,79989
2005-06-21 21:00:00,20835,30279,113099,145199,21444,25739,70350,32419,38576,254715,90339,193093,98347,1134434,208347,558,10011,203103,208347,3841,78750
2005-06-21 22:00:00,18450,27338,102390,127500,19185,21906,63640,28058,34768,218494,77648,176360,88074,1003811,190293,482,8451,184812,190293,3354,74844
2005-06-21 23:00:00,15246,24013,87176,105822,15574,17704,54878,22723,30250,179172,63649,156131,76280,848618,168466,383,6536,162667,168466,2692,79065
2005-06-22 00:00:00,13105,21890,76746,89189,13241,14727,49010,19925,26819,152148,53651,144340,68188,742979,155743,328,5344,149684,155743,2291,82950
2005-06-22 01:00:00,11877,20226,70876,80049,12236,12974,45126,18052,24169,135583,47871,136204,64117,679360,146965,302,4749,140953,146965,2148,83055
2005-06-22 02:00:00,11350,19667,67945,75633,11705,12063,43232,17020,22625,127301,45012,130723,61405,645681,141050,283,4355,135078,141050,2091,83874
2005-06-22 03:00:00,10984,19424,66472,73744,11491,11615,42580,16652,22643,124006,43558,130346,60440,633955,140644,283,4188,134534,140644,2095,84336
2005-06-22 04:00:00,11278,19944,67138,74450,11770,11623,43283,16870,22981,127115,44367,132857,62135,645811,143353,302,4459,137316,143353,2174,85449
2005-06-22 05:00:00,12167,22475,72161,81481,13406,12907,46170,17922,25075,140626,50961,141132,68882,705365,152282,323,4832,145964,152282,2433,85596
2005-06-22 06:00:00,13597,24321,82998,95434,16045,14432,51149,20252,27371,160219,58965,150477,77371,792631,162366,422,5574,156051,162366,2662,82593
2005-06-22 07:00:00,14696,26693,93885,106424,17485,15771,56631,22703,28931,173971,63212,162178,85119,867699,174990,442,6065,168243,174990,2799,73542
2005-06-22 08:00:00,15521,27562,99654,113200,17872,16700,58384,24029,30255,182319,64320,168764,86497,905077,182097,436,6083,174847,182097,2854,64953
2005-06-22 09:00:00,16573,29355,105308,121284,18041,18330,63133,25682,32197,198462,70093,170576,87152,956186,184052,422,6278,176854,184052,2824,65961
2005-06-22 10:00:00,17458,31145,110259,127100,18516,20772,68504,27742,34802,212701,78381,173651,88439,1009470,187370,438,6448,180099,187370,2891,65142
2005-06-22 11:00:00,17902,32674,115169,134159,18456,23610,73179,29600,38060,218352,84942,173776,90016,1049895,187505,433,6656,180432,187505,3024,64491
2005-06-22 12:00:00,18847,33967,117231,142162,18510,26148,74757,30568,40197,224645,90316,179077,92996,1089421,193224,446,6727,185804,193224,3141,65184
2005-06-22 13:00:00,20465,34496,119203,143975,18878,27899,77469,30867,41761,233819,93961,186002,95538,1124333,200697,454,7273,193276,200697,3156,65499
2005-06-22 14:00:00,21358,34852,117499,144322,17768,26501,73208,25952,40588,226105,88445,191678,93186,1101462,206820,460,7678,199356,206820,3340,65163
2005-06-22 15:00:00,22987,33957,118457,148608,16546,23891,68673,26477,39829,221804,85290,198754,89979,1095252,214456,452,8370,207124,214456,3716,66003
2005-06-22 16:00:00,24959,34020,123042,163505,17047,25245,71545,28660,41475,237516,91684,204178,93845,1156721,220309,476,9340,213518,220309,4019,66507
2005-06-22 17:00:00,25950,34647,129858,177491,17465,27098,73730,31477,42212,251258,94107,203118,97767,1206178,219165,521,10510,213628,219165,4002,65835
2005-06-22 18:00:00,25903,34542,132001,178131,21893,32183,84252,38017,43768,281447,103547,191095,108060,1274839,206192,516,10677,201772,206192,3946,67452
2005-06-22 19:00:00,24759,33205,126416,168573,21247,30601,78313,36348,42030,271697,98620,184400,103144,1219353,198968,541,10386,194786,198968,3828,65814
2005-06-22 20:00:00,23064,32078,121923,149135,20941,29258,73738,34712,40848,264002,93901,182187,100250,1166037,196581,504,9642,191830,196581,3716,65562
2005-06-22 21:00:00,22308,32110,117302,135698,21291,27830,72924,34105,40598,258443,92466,181888,99477,1136440,196258,493,9504,191392,196258,3604,65982
2005-06-22 22:00:00,19773,28786,103789,127072,19229,23751,65678,29629,36418,223878,79873,168110,89310,1015296,181391,457,7965,176075,181391,3114,66213
2005-06-22 23:00:00,16216,25096,88068,105219,15728,19329,56095,24883,31573,184997,65349,152679,76055,861287,164741,372,6280,158959,164741,2543,65856
2005-06-23 00:00:00,13734,22461,77249,88188,13232,16083,49191,21079,28331,156263,55410,141264,67477,749962,152425,324,5212,146476,152425,2186,65919
2005-06-23 01:00:00,12046,21065,70400,78592,12216,14064,45216,19012,26316,139678,49482,132316,62487,682890,142769,298,4604,136920,142769,2083,66654
2005-06-23 02:00:00,11419,20322,66609,74075,11744,12957,43335,17802,24792,130410,46254,127369,59794,646882,137431,295,4248,131617,137431,2034,65814
2005-06-23 03:00:00,11100,19869,65083,72090,11546,12293,42630,17212,24069,127147,44418,127816,58318,633591,137913,282,4180,131996,137913,1987,74529
2005-06-23 04:00:00,11098,19848,65361,72331,11804,12438,43132,17398,24207,130435,44925,127343,60487,640807,137404,296,4404,131747,137404,2092,79170
2005-06-23 05:00:00,11889,22004,69803,78267,13332,13508,45263,18149,26162,141272,51023,134261,66972,691905,144868,325,4719,138980,144868,2358,78750
2005-06-23 06:00:00,13140,23894,80063,92540,15953,15154,50081,20482,27859,160220,59588,145155,75743,779872,156622,405,5583,150738,156622,2547,79401
2005-06-23 07:00:00,14028,25828,90444,103152,17333,16831,56396,23509,29845,176671,64535,157243,82660,858475,169666,437,6042,163285,169666,2692,80241
2005-06-23 08:00:00,15331,27145,95209,108895,17611,17976,60221,25022,31780,184799,67343,163350,84742,899424,176256,440,6193,169543,176256,2768,79527
2005-06-23 09:00:00,16852,28785,100905,115345,18190,19462,62777,26545,33406,195222,72050,169708,87126,946373,183116,441,6284,175993,183116,2897,67095
2005-06-23 10:00:00,18420,30211,106364,121140,19014,21668,67587,28540,35548,209947,77915,178522,90740,1005616,192625,463,6755,185277,192625,3097,65394
2005-06-23 11:00:00,19706,31576,111748,127676,19809,23707,72969,30419,37914,223423,84431,183529,94317,1061224,198028,467,7111,190640,198028,3378,65793
2005-06-23 12:00:00,21093,32354,115383,135273,20387,25701,77527,32371,39952,237397,91066,187525,97515,1113544,202340,474,7629,195154,202340,3554,65877
2005-06-23 13:00:00,22859,33049,119866,140785,21099,27449,82507,34360,41382,252405,97150,194122,100485,1167518,209458,471,8201,202323,209458,3853,65940
2005-06-23 14:00:00,24045,33682,123527,147332,21920,28827,85901,35672,42184,265592,102941,200040,104337,1216000,215844,460,8650,208690,215844,4173,66129
2005-06-23 15:00:00,25230,34029,127854,154874,18709,25563,75849,31812,41509,253226,91697,205058,96733,1182143,221259,447,9556,214614,221259,4304,65709
2005-06-23 16:00:00,26488,35050,131630,163184,19713,26865,76938,33130,42333,266780,96506,207642,99298,1225557,224047,458,10408,218050,224047,4648,65898
2005-06-23 17:00:00,27601,35821,135044,169385,22800,30624,85462,36743,44380,289778,109703,212034,109213,1308588,228785,517,11190,223224,228785,4815,66003
2005-06-23 18:00:00,27874,35122,133400,160837,24196,31779,88418,40031,44796,299026,115276,210314,112476,1323545,226930,541,11450,221765,226930,4752,66066
2005-06-23 19:00:00,26479,33096,126826,154428,23155,29692,83440,37793,42288,286893,109785,202563,107312,1263750,218566,552,11031,213594,218566,4529,66318
2005-06-23 20:00:00,24462,31271,119516,146872,22667,27474,79039,35219,40278,272803,103899,196375,103154,1203029,211888,562,10299,206673,211888,4204,66318
2005-06-23 21:00:00,23668,31304,117444,145939,22949,26603,78903,34387,39859,265969,101631,192018,102238,1182912,207188,571,10045,202063,207188,4084,66087
2005-06-23 22:00:00,20341,28800,105805,129465,20501,23134,70218,30040,36006,229040,87559,176647,91706,1049262,190602,501,8497,185144,190602,3554,66360
2005-06-23 23:00:00,16712,25388,89691,106378,16804,18534,60156,24535,31296,188756,69769,157626,78527,884172,170079,400,6725,164351,170079,2887,65142
2005-06-24 00:00:00,13949,22650,77689,89147,14249,15196,52756,20972,27803,158376,58005,143506,69299,763597,154844,345,5443,148950,154844,2432,76020
2005-06-24 01:00:00,12317,20361,71433,78962,12942,13265,48062,18832,25571,140712,50841,136192,64369,693859,146951,305,4687,140879,146951,2239,80703
2005-06-24 02:00:00,11554,19610,67539,73807,12301,12150,45314,17382,23924,129917,46344,130702,60923,651467,141028,294,4317,135019,141028,2137,79842
2005-06-24 03:00:00,11269,18993,66009,71718,12162,11637,44253,16599,23097,124909,44125,127451,59404,631626,137520,299,4163,131614,137520,2112,79632
2005-06-24 04:00:00,11278,19222,66701,72204,12402,11843,44110,17154,23245,126896,44301,128749,60676,638781,138921,299,4374,133123,138921,2195,80283
2005-06-24 05:00:00,12254,21960,71447,78655,13753,13001,46624,18059,24858,137963,49637,134582,66641,689434,145214,317,4662,139244,145214,2438,85155
2005-06-24 06:00:00,13678,23727,80850,91400,16180,14611,52396,20264,27470,155767,56457,144922,74856,772578,156371,390,5421,150343,156371,2642,84504
2005-06-24 07:00:00,14850,26116,90534,100441,17999,15814,57214,23144,28973,171575,61597,159297,82968,850522,171882,443,6191,165488,171882,2817,84441
2005-06-24 08:00:00,15533,27731,95883,104477,18548,16378,59986,25092,30442,181364,64563,169858,86705,896560,183277,451,6328,176186,183277,3021,84420
2005-06-24 09:00:00,16894,29360,103350,113537,19079,18232,63965,27599,32381,195818,69607,179748,91310,960880,193948,468,6836,186583,193948,3324,83223
2005-06-24 10:00:00,18830,31056,111937,126873,19802,20905,69257,30484,34593,215069,77342,190951,96213,1043312,206036,470,7508,198459,206036,3636,82698
2005-06-24 11:00:00,20559,32521,118720,139500,20770,23553,75204,32801,37036,235851,86381,200381,101253,1124530,216211,478,8286,208667,216211,4051,82509
2005-06-24 12:00:00,22497,33474,125239,152275,21803,25913,79593,35342,39472,254964,93208,207480,105832,1197092,223872,490,9185,216666,223872,4346,81270
2005-06-24 13:00:00,24522,34562,130936,161532,22914,27730,84356,38291,41928,273805,101117,217427,109059,1268179,234604,483,10014,227441,234604,4685,65037
2005-06-24 14:00:00,25942,34905,136425,174265,21568,26899,81592,39551,42261,279352,99239,223243,107123,1292365,240879,513,10751,233994,240879,4867,63651
2005-06-24 15:00:00,26987,35661,141987,185991,22055,28541,83356,41948,43784,293523,104677,227237,109157,1344904,245189,540,11609,238846,245189,5019,63777
2005-06-24 16:00:00,28158,36454,146251,195272,23221,30202,86434,43118,44629,305995,108889,230839,111724,1391186,249076,557,12367,243206,249076,5270,63714
2005-06-24 17:00:00,28884,36877,148826,200375,26161,33356,93932,45119,46190,323462,119768,229788,120325,1453063,247941,581,12947,242734,247941,5346,63882
2005-06-24 18:00:00,28992,36138,141762,194713,25660,32678,91003,44372,44905,319466,117753,225210,118258,1420910,243002,588,12917,238127,243002,5241,63609
2005-06-24 19:00:00,27441,34341,134608,177711,24419,30340,85327,41310,41923,302690,110552,215672,111546,1337880,232710,581,12187,227859,232710,4967,63882
2005-06-24 20:00:00,24860,32328,128975,163226,23263,27978,79908,38030,39623,283870,101932,206537,105551,1256081,222854,548,11488,218025,222854,4743,64113
2005-06-24 21:00:00,23327,31945,125914,159383,23354,26639,78814,37266,38425,274229,97852,204425,103988,1225561,220575,588,11105,215530,220575,4614,64281
2005-06-24 22:00:00,20141,29257,114029,143846,21345,23218,71651,33198,35262,241085,85938,186746,95556,1101272,201500,518,9812,196559,201500,4095,64722
2005-06-24 23:00:00,16840,25939,99062,122496,18052,19277,62427,27980,31092,204914,71982,165895,83014,948970,179002,458,8125,174021,179002,3403,64848
2005-06-25 00:00:00,13964,22943,85940,103844,15406,16191,54329,23736,27893,172061,60353,149799,73251,819710,161634,367,6640,156439,161634,2866,65499
2005-06-25 01:00:00,12195,21067,78681,91911,13856,14158,50023,21311,25167,151559,52864,139984,67133,739909,151044,329,5683,145667,151044,2552,65016
2005-06-25 02:00:00,11145,19914,74054,84801,12997,12852,46942,19539,23756,138048,48216,133199,62545,688008,143723,311,5094,138293,143723,2423,65247
2005-06-25 03:00:00,10521,19194,70752,80166,12761,12092,44812,18635,22674,130540,45943,128055,60504,656649,138171,306,4716,132770,138171,2324,75201
2005-06-25 04:00:00,10374,18856,69363,78098,12819,11676,44748,18391,22386,127372,45063,125485,60097,644728,135398,315,4568,130052,135398,2290,78645
2005-06-25 05:00:00,10586,19164,70372,78952,13129,11682,45668,18328,22291,130158,46149,126744,61747,654970,136757,332,4637,131381,136757,2396,79359
2005-06-25 06:00:00,11312,19976,74205,84461,14376,12324,47473,19449,22943,136750,49373,129774,64966,687382,140027,370,5060,134835,140027,2599,79086
2005-06-25 07:00:00,13140,21699,84485,100897,16112,14524,52379,23437,25343,158128,57037,142454,72098,781733,153708,466,6056,148510,153708,2980,78204
2005-06-25 08:00:00,15329,24517,100718,125173,18121,17502,58699,28326,28640,185666,67354,158435,81224,909704,170952,524,7265,165701,170952,3458,78624
2005-06-25 09:00:00,17302,27251,114952,149397,19822,20580,64753,32921,32376,213760,78349,176186,89656,1037305,190105,527,8403,184589,190105,3937,72408
